RIC,Market,TimestampUTC,Headline
gold,gold,2017-08-22 09:32:00,BRIEF-Borneo Oil says July production of gold dore 135.01 oz
gold,gold,2017-08-22 13:14:00,"BRIEF-Erdene to buy majority interest, right to purchase 100 pct of exploration license adjacent to Bayan Khundii gold project"
gold,gold,2017-08-18 23:16:00,BRIEF-Pure Gold reports qtrly earnings per share $0.04
gold,gold,2017-08-21 09:37:00,"UPDATE 1-AngloGold Ashanti swings to H1 loss on job cuts, lawsuit"
gold,gold,2017-08-22 11:49:00,BRIEF-Amarc and Hudbay Partner to advance Joy Copper-Gold Porphyry project
gold,gold,2017-08-22 13:06:00,BRIEF-Erdene to acquire majority interest of exploration license
gold,gold,2017-08-23 17:42:00,BRIEF-Reunion Gold announces private placement to raise up to C$15 mln
gold,gold,2017-08-22 10:57:00,"UPDATE 1-Nordic skiing-Johaug doping ban extended, dashing hope of Olympic return"
gold,gold,2017-08-22 13:04:00,BRIEF-Inca One Gold apppoints Kevin Hart appointed CFO
gold,gold,2017-08-23 18:57:00,BRIEF-Gold Reserve provides update on annual meeting matters
gold,gold,2017-08-23 17:44:00,BRIEF-Compass gold corp - ‍will complete a 51 consolidation of its shares​
gold,gold,2017-08-24 06:07:00,"BRIEF-Galantas Gold Corp reports Q2 net loss C$511,876"
gold,gold,2017-08-18 20:33:00,BRIEF-Maya Gold & Silver reports production results for the month of July
gold,gold,2017-08-18 15:58:00,UPDATE 1-Drop in airlines dampens FTSE 100 after Spain attack
gold,gold,2017-08-18 11:11:00,BRIEF-Absa Bank upsizes Harmony Gold's existing $250 mln debt
gold,gold,2017-08-18 12:57:00,BRIEF-Rye Patch Gold increases haulage capacity at Florida Canyon
gold,gold,2017-08-18 15:10:00,BRIEF-Royal Canadian Mint Q2 rev C$401.6 mln versus C$610.1 mln
gold,gold,2017-08-18 06:43:00,UPDATE 1-UK Stocks-Factors to watch on Aug 18
gold,gold,2017-08-17 20:10:00,BRIEF-San Angelo Oil Ltd announces extension of business agreement with Cabral Gold Ltd
gold,gold,2017-08-17 13:04:00,Thursday Morning Briefing
gold,gold,2017-08-17 22:48:00,UPDATE 1-U.S. high-yield fund withdrawals largest since March -Lipper
gold,gold,2017-08-17 16:05:00,UPDATE 1-Fed-fuelled banking stumble cuts short FTSE winning streak
gold,gold,2017-08-17 17:14:00,"UPDATE 1-With Congo finances collapsing, desperate government has few options"
gold,gold,2017-08-17 03:48:00,BRIEF-Banro Corp reports Q2 loss per share of $0.23
gold,gold,2017-08-16 11:02:00,BRIEF-Chifeng Jilong Gold Mining's share trade to resume on Aug 17
gold,gold,2017-08-16 11:43:00,BRIEF-Balmoral Resources to raise $7.0 mln and increase brokered private placement of national flow-through common shares
gold,gold,2017-08-16 12:10:00,BRIEF-Dynacor reduces debt with a $1 mln US prepayment
gold,gold,2017-08-18 18:14:00,BRIEF-Helio Resource Corp says Shanta gold terminates arrangement agreement with co
gold,gold,2017-08-18 06:11:00,BRIEF-Shanta Gold terminates arrangement agreement with Helio
gold,gold,2017-08-15 20:43:00,BRIEF-Gold Standard Ventures Corp qtrly diluted loss per share $0.01
gold,gold,2017-08-15 04:39:00,BRIEF-European Lithium agreed to amend terms of sale agreement
gold,gold,2017-08-15 06:50:00,UPDATE 1-UK Stocks-Factors to watch on Aug 15
gold,gold,2017-08-15 09:29:00,BRIEF-Chifeng Jilong Gold Mining says change of accounting policies
gold,gold,2017-08-15 11:12:00,BRIEF-Hunt Mining Q2 earnings per share $0.02‍​
gold,gold,2017-08-15 07:13:00,UPDATE 1-Cycling-Australian Olympic champion Wooldridge dies
gold,gold,2017-08-14 21:44:00,BRIEF-Gran Colombia Gold reports Q2 earnings per share $1.77
gold,gold,2017-08-14 21:46:00,"BRIEF-GoGold says ""actively exploring"" alternatives to de-lever balance sheet​"
gold,gold,2017-08-15 00:08:00,BRIEF-Superior Gold qtrly reports adjusted net income loss per share $0.00
gold,gold,2017-08-14 21:43:00,BRIEF-Fortuna reports Q2 earnings per share $0.06
gold,gold,2017-08-15 15:01:00,BRIEF-Novo signs definitive agreements with Artemis to secure key land in Karratha region
gold,gold,2017-08-15 19:42:00,UPDATE 10-Oil prices settle flat after testing 3-week lows
gold,gold,2017-08-16 00:46:00,BRIEF-Aura Minerals reports Q2 earnings per share of $0.13
gold,gold,2017-08-16 00:55:00,BRIEF-Wallbridge announces progress on bulk sample permitting process
gold,gold,2017-08-16 01:04:00,UPDATE 2-Canadian miner Crystallex takes aim at Citgo in Venezuela dispute
gold,gold,2017-08-16 06:21:00,UPDATE 1-Freeport Indonesia says flash floods damage mine power plant
gold,gold,2017-08-16 06:47:00,UPDATE 1-UK Stocks-Factors to watch on Aug 16
gold,gold,2017-08-17 06:45:00,UPDATE 1-UK Stocks-Factors to watch on Aug 17
gold,gold,2017-08-14 13:55:00,BRIEF-Chifeng Jilong Gold Mining's share trade to halt from Aug 15 pending announcement
gold,gold,2017-08-16 07:10:00,BRIEF-Online brands signs LOI on acquisition of gold store
gold,gold,2017-08-14 06:50:00,UPDATE 1-UK Stocks-Factors to watch on Aug 14
gold,gold,2017-08-14 06:23:00,BRIEF-Caledonia Mining Corporation Q2 adjusted earnings per share C$0.189
gold,gold,2017-08-14 11:41:00,BRIEF-Anfield Gold announces receipt of key permits
gold,gold,2017-08-14 00:35:00,"UPDATE 1-Gold miner Newcrest FY17 profit up, but misses forecasts"
gold,gold,2017-08-13 20:31:00,UPDATE 1-Athletics-Barshim sails to dominant world high jump gold
gold,gold,2017-08-13 20:34:00,"UPDATE 1-Athletics-Manangoi brings 1,500m joy for Kenya as Kiprop flops"
gold,gold,2017-08-13 21:22:00,"UPDATE 2-Athletics-U.S. reclaim 4x400m title, more injury woe for Jamaica"
gold,gold,2017-08-13 14:18:00,UPDATE 1-Athletics-Yang takes 20km walk gold in dramatic finish on Mall
gold,gold,2017-08-13 01:20:00,UPDATE 3-Athletics-Injury floors Bolt and ruins final farewell
gold,gold,2017-08-14 11:52:00,"UPDATE 2-Russian gold producer Polyus earnings rise, says Natalka on track"
gold,gold,2017-08-13 12:25:00,UPDATE 1-Athletics-Race walker Diniz becomes oldest world champion at 39
gold,gold,2017-08-17 07:19:00,BRIEF-Shenyang Cuihua Gold And Silver Jewelry signs agreement of intent on house property acquisition
gold,gold,2017-08-17 19:15:00,UPDATE 1-BlackRock's largest mutual fund boosts energy holdings -manager
gold,gold,2017-08-12 22:42:00,UPDATE 2-Athletics-Comeback queen Pearson roars to world 100m hurdles gold
gold,gold,2017-08-12 22:19:00,UPDATE 1-Athletics-Does Farah leave the track as greatest distance man?
gold,gold,2017-08-12 21:25:00,UPDATE 3-Athletics-Mayer survives pole-vault jitters to win decathlon
gold,gold,2017-08-12 22:16:00,UPDATE 2-Athletics-Slick Britain win shock 4x100 relay gold as Bolt pulls up
gold,gold,2017-08-12 00:43:00,BRIEF-Kirkland Lake Gold to list common shares on NYSE
gold,gold,2017-08-11 22:43:00,UPDATE 1-Olympics-Los Angeles City Council backs 2028 Olympic bid
gold,gold,2017-08-11 20:57:00,BRIEF-Seabridge Gold Inc qtrly loss per share of $0.03
gold,gold,2017-08-12 03:00:00,"UPDATE 1-After years, S.Koreans worry about North: food sales up, civil drills expanded"
gold,gold,2017-08-11 21:11:00,UPDATE 1-Athletics-Kiprop earns crack at El Guerrouj's four 1500m crowns
gold,gold,2017-08-11 15:07:00,BRIEF-China Gold International says Q2 revenue rose 40 percent to $97.9 million
gold,gold,2017-08-11 11:07:00,BRIEF-Avesoro Resources reports Q2 revenues of $19.3 million
gold,gold,2017-08-11 19:11:00,"UPDATE 1-Athletics-Pearson fastest in 100m hurdles semis, holder goes out"
gold,gold,2017-08-11 05:17:00,BRIEF-Shenyang Cuihua Gold And Silver Jewelry adopts new accounting policy
gold,gold,2017-08-11 06:35:00,UPDATE 1-UK Stocks-Factors to watch on Aug 11
gold,gold,2017-08-10 21:10:00,BRIEF-Liberty Gold Corp reports Q2 loss per share $0.02
gold,gold,2017-08-10 23:32:00,BRIEF-Liberty Gold reports Q2 results
gold,gold,2017-08-10 23:34:00,BRIEF-Leagold Mining Corp reports Q2 adjusted earnings per share ‍$0.06​
gold,gold,2017-08-10 21:34:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-08-10 21:56:00,"BRIEF-CME raises gold, silver, copper margins; lowers for gasoline"
gold,gold,2017-08-10 22:04:00,BRIEF-Orvana reports improved third quarter financial results on record quarterly gold production
gold,gold,2017-08-10 20:11:00,BRIEF-Avnel reports quarterly loss per share $0.005
gold,gold,2017-08-10 20:18:00,BRIEF-Desert Star enters $65 mln Precious Metals Purchase Agreement with Wheaton Precious Metals
gold,gold,2017-08-10 20:39:00,BRIEF-Orion Resource Partners(USA) LP reports 19.7 pct passive stake in Osisko Gold Royalties - SEC Filing‍​
gold,gold,2017-08-10 20:41:00,BRIEF-Guyana Goldfields Inc reports a shift in recovered ounces to the fourth quarter full year production guidance maintained
gold,gold,2017-08-10 19:23:00,"UPDATE 7-Oil slides on worries about global crude glut, Wall St slump"
gold,gold,2017-08-10 21:08:00,BRIEF-Wheaton Precious Metals Q2 earnings per share $0.15
gold,gold,2017-08-10 21:12:00,BRIEF-Argonaut Gold Q2 earnings per share $0.04
gold,gold,2017-08-10 16:20:00,"UPDATE 1-S.African stocks slip from record highs, rand stronger"
gold,gold,2017-08-10 18:32:00,BRIEF-Sabina Gold & Silver Q2 net loss per share C$0.00
gold,gold,2017-08-10 18:35:00,BRIEF-Sabina Gold & Silver Q2 net loss per share C$0.00
gold,gold,2017-08-10 15:42:00,UPDATE 1-Athletics-Kenya's former champion Sum pulls out of world 800m
gold,gold,2017-08-11 10:11:00,BRIEF-TMAC resources quarterly earnings per share ‍$0.01​
gold,gold,2017-08-10 11:44:00,BRIEF-Royal Nickel Corp announces Q2 earnings per share C$0.02
gold,gold,2017-08-10 10:12:00,BRIEF-Torex reports Q2 earnings per share $0.06
gold,gold,2017-08-10 06:52:00,UPDATE 1-UK Stocks-Factors to watch on Aug 10
gold,gold,2017-08-10 10:20:00,BRIEF-Jaguar Mining announces Q2 loss per share $0.01‍​
gold,gold,2017-08-10 11:16:00,BRIEF-Marathon Gold announces Q2 2017 financial results
gold,gold,2017-08-10 11:37:00,BRIEF-Primero reports Q2 adjusted loss per share $0.02
gold,gold,2017-08-10 13:22:00,Thursday Morning Briefing
gold,gold,2017-08-11 12:58:00,BRIEF-Kingold Jewelry reports Q2 earnings per share $0.12
gold,gold,2017-08-10 00:13:00,BRIEF-Southern Arc Minerals acquires common shares of Japan Gold Corp
gold,gold,2017-08-11 22:10:00,UPDATE 1-Athletics-Fajdek wins hat-trick of hammer golds for Poland
gold,gold,2017-08-09 23:58:00,UPDATE 4-Gundlach's Total Return Bond Fund posts 9th straight month of outflows
gold,gold,2017-08-10 11:20:00,BRIEF-Alio Gold quarterly earnings per share $0.10
gold,gold,2017-08-11 12:18:00,"BRIEF-Eric Sprott says purchased 600,000 common shares of Kirkland Lake Gold"
gold,gold,2017-08-09 02:06:00,BRIEF-Premier Gold Mines reports Q2 earnings per share of C$0.07
gold,gold,2017-08-09 07:01:00,UPDATE 1-UK Stocks-Factors to watch on Aug 9
gold,gold,2017-08-09 10:09:00,BRIEF-MacDonald Mines receives first Gold Assay on trenching of Oxide sands in Ontario
gold,gold,2017-08-09 10:26:00,BRIEF-Cervantes Corp signs confidentiality agreement with Minjar Gold Pty in relation to gold project​
gold,gold,2017-08-09 11:06:00,BRIEF-Strikepoint Gold announces initial results from Yukon Exploration
gold,gold,2017-08-09 11:07:00,BRIEF-SEMAFO reports Q2 loss per share $0.01
gold,gold,2017-08-09 12:51:00,BRIEF-Southern Arc invests $5 million in Japan Gold Corp
gold,gold,2017-08-09 13:04:00,Wednesday Morning Briefing
gold,gold,2017-08-09 15:14:00,BRIEF-Wanda Hotel Development enters framework agreement involving possible asset restructuring
gold,gold,2017-08-09 16:19:00,"UPDATE 1-European shares fall on Paris incident, North Korea worries"
gold,gold,2017-08-08 21:49:00,UPDATE 1-Athletics-Frenchman Bosse gambles all to hit 800 jackpot
gold,gold,2017-08-08 10:39:00,BRIEF-Copper Mountain Mining posts Q2 earnings per share c$0.03
gold,gold,2017-08-08 10:51:00,BRIEF-Lydian announces delivery of major equipment at Amulsar
gold,gold,2017-08-08 10:12:00,BRIEF-Kirkland Lake updates on drilling results at Fosterville
gold,gold,2017-08-09 15:32:00,UPDATE 2-Korean war of words sends German bond yields to six-week low
gold,gold,2017-08-09 15:56:00,"UPDATE 1-Britain's FTSE down in the dumps as G4S dives, precious metals miners shine"
gold,gold,2017-08-07 21:46:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-08-07 10:40:00,UPDATE 2-China July FX reserves unexpectedly hit 9-month high on boost from weak dollar
gold,gold,2017-08-07 12:14:00,UPDATE 1-Ghana considers law to limit fiscal deficit to 5 pct of GDP
gold,gold,2017-08-08 11:17:00,"BRIEF-Eloro Resources updates on La Victoria gold silver project, Peru"
gold,gold,2017-08-07 05:44:00,BRIEF-Mennica Polska get order from Thailand for $86.9 mln
gold,gold,2017-08-07 06:42:00,UPDATE 1-UK Stocks-Factors to watch on Aug 7
gold,gold,2017-08-07 02:50:00,BRIEF-Eastern Gold Jade announces change in accounting policy
gold,gold,2017-08-06 22:36:00,UPDATE 2-Athletics-Bowie's perfect dip snatches 100m gold from Ta Lou
gold,gold,2017-08-07 00:40:00,UPDATE 1-Athletics-Australia's 'Golden Girl' Betty Cuthbert dies
gold,gold,2017-08-06 22:28:00,UPDATE 3-Athletics-New Zealand's Walsh follows in Adams footsteps
gold,gold,2017-08-04 19:12:00,BRIEF-Seabridge Gold says unit entered deal to sell interest in KSP project to Colorado Resources
gold,gold,2017-08-05 20:33:00,UPDATE 1-Athletics-Gudzius earns stunning discus triumph for Lithuania
gold,gold,2017-08-04 21:47:00,BRIEF-Avino announces US ATM offering of up to US$25 million
gold,gold,2017-08-04 12:20:00,"BRIEF-Columbus Gold appoints Blaine Monaghan as vice president, corporate development"
gold,gold,2017-08-04 06:49:00,UPDATE 1-UK Stocks-Factors to watch on Aug. 4
gold,gold,2017-08-03 23:24:00,BRIEF-Osisko Gold Royalties Q2 adj earnings per share C$0.07
gold,gold,2017-08-03 23:25:00,BRIEF-Osisko raises quarterly dividend to C$0.05/shr
gold,gold,2017-08-03 21:55:00,UPDATE 6-Soccer-Neymar signs five-year deal to complete world record PSG move
gold,gold,2017-08-03 16:39:00,"UPDATE 2-Randgold reports 53 pct rise in H1 profit, cash pile mounts"
gold,gold,2017-08-03 20:18:00,BRIEF-Sandstorm Gold Q2 revenue of $16.1 mln versus Q2 2016 revenue $15.7 mln
gold,gold,2017-08-03 11:49:00,BRIEF-Endeavour Silver Corp Q2 earnings per share $0.00
gold,gold,2017-08-03 19:57:00,UPDATE 1-Greece says Eldorado mine arbitration to start in August
gold,gold,2017-08-03 13:12:00,BRIEF-CANEX Metals receives exploration permits for Gibson
gold,gold,2017-08-03 13:20:00,BRIEF-Novo Resources to consolidate interests in core tenements in Karratha region
gold,gold,2017-08-03 09:37:00,UPDATE 1-Sibanye Gold planning job cuts in S.Africa mines revamp
gold,gold,2017-08-03 10:27:00,BRIEF-Alamos reports Q2 EPS $0.01
gold,gold,2017-08-03 10:45:00,BRIEF-Richmont Mines Q2 earnings per share $0.17
gold,gold,2017-08-03 07:02:00,UPDATE 1-UK Stocks-Factors to watch on Aug 3
gold,gold,2017-08-03 07:18:00,UPDATE 1-Union to press for Freeport mine worker rights on Indonesia visit
gold,gold,2017-08-03 17:28:00,BRIEF-Eldorado Gold provides update on Greece
gold,gold,2017-08-04 01:28:00,BRIEF-Teranga Gold Corp receives approval to delist from ASX​
gold,gold,2017-08-01 23:55:00,BRIEF-ASF Group says Queensland government ends Gold Coast Integrated Resort development process
gold,gold,2017-08-01 21:09:00,BRIEF-Gold Resource q2 earnings per share $0.02
gold,gold,2017-08-01 21:09:00,BRIEF-Golden Star Resources qtrly earnings per share $0.04
gold,gold,2017-08-01 21:51:00,BRIEF-Brio Gold Q2 loss per share $0.07
gold,gold,2017-08-01 12:10:00,BRIEF-Moody's: See Ethiopia GDP growth of 8 pct over next few years
gold,gold,2017-08-01 12:52:00,BRIEF-NV Gold commences drilling at its ATV gold project in Nevada
gold,gold,2017-08-03 10:26:00,BRIEF-Gold Fields announces sale of Darlot mine to Red 5
gold,gold,2017-08-01 16:50:00,"UPDATE 1-Paris Olympics aims to regenerate poor, northeastern suburbs"
gold,gold,2017-08-01 07:14:00,UPDATE 1-Fresnillo's profit nearly doubles in first half
gold,gold,2017-08-01 10:10:00,BRIEF-Alacer Gold reports Q2 EPS $0.08
gold,gold,2017-08-02 05:00:00,"RPT-UPDATE 1-Paris Olympics aims to regenerate poor, northeastern suburbs"
gold,gold,2017-08-01 06:53:00,UPDATE 1-UK Stocks-Factors to watch on Tuesday
gold,gold,2017-08-01 06:11:00,BRIEF-Asf Group seeks trading halt
gold,gold,2017-08-02 06:38:00,UPDATE 1-UK Stocks-Factors to watch on August 2
gold,gold,2017-08-02 20:19:00,BRIEF-McEwen Mining Q2 net loss per share $0.01
gold,gold,2017-08-02 07:14:00,BRIEF-Kirkland Lake Gold reports Q2 revenue $189.9 million
gold,gold,2017-07-31 22:29:00,UPDATE 1-Asia Morning Call-Global Markets
gold,gold,2017-07-31 22:40:00,BRIEF-S2 Resources enters agreement with Renaissance Gold
gold,gold,2017-08-01 00:56:00,BRIEF-Centerra Gold Q2 earnings per share $0.08
gold,gold,2017-07-31 23:10:00,UPDATE 1-AES Gener sees costs rising further at Chilean hydropower project
gold,gold,2017-08-02 11:20:00,BRIEF-Evrim acquires Sarape gold-silver vein project near Ermitaño
gold,gold,2017-08-02 16:39:00,"UPDATE 1-South Africa's rand recovers from three-week lows, stocks fall"
gold,gold,2017-08-02 15:10:00,UPDATE 1-U.S. bosses throw weight behind new drive to court India
gold,gold,2017-08-02 21:55:00,BRIEF-Kinross Q2 earnings per share $0.03
gold,gold,2017-08-02 22:43:00,BRIEF-Wesdome Q2 revenue C$23.2 million
gold,gold,2017-08-07 21:56:00,UPDATE 1-Athletics-McLeod restores Jamaican sprint pride with hurdles win
gold,gold,2017-08-03 11:18:00,"BRIEF-Asanko Gold reports qtrly gold production of 46,017 ounces​"
gold,gold,2017-07-31 21:57:00,BRIEF-Guyana Goldfields reports quarterly loss per share of $0.02
gold,gold,2017-07-31 16:44:00,UPDATE 1-LBMA shines a light on the gold in London's vaults
gold,gold,2017-07-31 20:48:00,BRIEF-Skeena exercises option to acquire Snip
gold,gold,2017-07-31 21:53:00,BRIEF-Ascot executes definitive agreement to acquire Premier‍​
gold,gold,2017-07-31 16:18:00,UPDATE 1-Ghana lowers 2017 budget deficit to 6.3 pct of GDP
gold,gold,2017-07-31 10:21:00,BRIEF-Victoria Gold Corp says co and BNP Paribas have executed a commitment letter for debt financing transaction
gold,gold,2017-07-31 11:18:00,UPDATE 2-Swiss central bank's H1 profit hit by forex loss
gold,gold,2017-07-31 11:47:00,BRIEF-Ivanhoe Mines reports positive independent feasibility study of its Platreef mine in South Africa
gold,gold,2017-07-30 06:37:00,UPDATE 2-Six killed in explosion at illegal gold mine in Colombia
gold,gold,2017-07-30 04:40:00,UPDATE 1-Swimming-'Missile' fires back after relay criticism
gold,gold,2017-07-31 08:25:00,BRIEF-B2Gold reports continued strong second quarter and H1 2017 gold production
gold,gold,2017-07-28 20:40:00,BRIEF-Sabina Gold & Silver reports non-brokered private placement flow through financing to raise $6 mln
gold,gold,2017-07-28 13:03:00,BRIEF-Japan Gold expands project portfolio with acceptance of new prospecting rights applications
gold,gold,2017-07-28 10:16:00,BRIEF-Asian American Medical Group Partners with Lat War Group in Myanmar
gold,gold,2017-07-28 10:10:00,BRIEF-Teranga Gold reports quarterly earnings per share $0.09
gold,gold,2017-07-27 22:16:00,BRIEF-Teranga Gold submits application for removal from official list of Australian Securities Exchange
gold,gold,2017-07-27 22:22:00,BRIEF-Eldorado reports Q2 earnings per share $0.02
gold,gold,2017-07-31 13:34:00,BRIEF-Shareholders of Osisko Gold Royalties Ltd approve Orion transaction
gold,gold,2017-07-27 20:49:00,BRIEF-Nevada Gold & Casinos Q4 earnings per share $0.07
gold,gold,2017-07-27 20:41:00,UPDATE 2-Gundlach's DoubleLine purchased five-month put options on S&P 500
gold,gold,2017-07-27 21:31:00,BRIEF-First Quantum Minerals reports Q2 loss per share $0.03
gold,gold,2017-07-27 21:36:00,UPDATE 2-Peru president names new minister to shape mining policy
gold,gold,2017-07-27 21:38:00,BRIEF-Dundee Precious Metals announces Q2 adj earnings per share $0.07
gold,gold,2017-07-28 12:38:00,BRIEF-African Gold Group ‍appoints Ryan Ptolemy as CFO​
gold,gold,2017-07-27 21:13:00,BRIEF-Yamana Gold posts Q2 loss $0.04/shr from continuing operations
gold,gold,2017-07-27 17:21:00,REFILE-UPDATE 2-Canada's Teck Resources keen to expand coal sales to India
gold,gold,2017-07-27 17:16:00,UPDATE 1-Barrick president says 'very positive' on Tanzania talks over ban
gold,gold,2017-07-27 20:15:00,UPDATE 1-Euroclear's blockchain gold settlement venture with Paxos dissolved
gold,gold,2017-07-27 13:10:00,UPDATE 2-Gold miners make provisions for possible settlement in lung disease lawsuit
gold,gold,2017-07-27 14:59:00,UPDATE 1-Bank of Ghana's rate cut set to boost lending - Moody's
gold,gold,2017-07-27 08:52:00,BRIEF-Shandong Gold Phoenix unit takes corrective actions
gold,gold,2017-07-27 10:16:00,BRIEF-Superior Gold announces Q2 production results
gold,gold,2017-07-27 11:28:00,BRIEF-Shenyang Cuihua Gold and Silver Jewelry's board elects chairman
gold,gold,2017-07-27 12:03:00,BRIEF-GT Gold announces C$5.0 mln private placement financing
gold,gold,2017-07-27 13:09:00,BRIEF-Barrick gold output seen heavier in fourth-quarter -COO
gold,gold,2017-07-27 15:01:00,UPDATE 1-Mexico's Grupo Mexico posts increase in Q2 net profit
gold,gold,2017-07-26 23:36:00,BRIEF-Galane Gold Ltd provides an update to its proposed acquisition of Vantage Goldfields Ltd
gold,gold,2017-08-08 05:34:00,BRIEF-Asian American Medical updates on collaboration agreement
gold,gold,2017-08-08 06:53:00,UPDATE 1-UK Stocks-Factors to watch on Aug 8
gold,gold,2017-08-08 05:29:00,BRIEF-Wanda Hotel Development clarifies on media reports
gold,gold,2017-07-26 21:23:00,BRIEF-Goldcorp reports Q2 earnings per share $0.16
gold,gold,2017-07-26 21:40:00,BRIEF-Barrick Gold sets quarterly dividend of $0.03 per share
gold,gold,2017-07-26 22:44:00,BRIEF-New Gold reports Q2 earnings per share $0.04
gold,gold,2017-07-26 22:45:00,BRIEF-New gold announces Paula Myson CFO
gold,gold,2017-07-26 22:22:00,UPDATE 2-Barrick says will start Tanzania talks next week as earnings beat
gold,gold,2017-07-26 22:28:00,UPDATE 1-FDA panel votes against approving Intellipharma's opioid painkiller
gold,gold,2017-08-08 11:46:00,BRIEF-Copper Mountain Mining Q2 adjusted earnings per share C$‍0.03​
gold,gold,2017-07-26 22:51:00,"UPDATE 1-Canada's Goldcorp earnings beat analyst estimates, CFO to leave"
gold,gold,2017-07-26 21:08:00,BRIEF-Barrick Gold sets quarterly dividend of $0.03 per share
gold,gold,2017-07-26 21:12:00,BRIEF-Barrick Q2 adjusted earnings per share $0.22
gold,gold,2017-07-26 21:07:00,BRIEF-Agnico Eagle Mines Q2 earnings per share $0.27
gold,gold,2017-07-26 21:13:00,BRIEF-Detour Gold Q2 earnings per share $0.14
gold,gold,2017-08-08 12:11:00,"BRIEF-Scorpio Gold says Q2 gold ‍production at mineral ridge was 4,660 ounces​"
gold,gold,2017-07-26 09:32:00,BRIEF-Eastern Gold Jade says dividend payment date on Aug. 1
gold,gold,2017-07-26 09:41:00,"BRIEF-Borneo Oil says June ores mined 46,615.60 mt; June production of Gold Dore 114.465‍​ oz"
gold,gold,2017-08-08 12:33:00,BRIEF-Elegance Optical International Holdings unit proposes to buy Gold & Silver Holdings Ltd
gold,gold,2017-08-08 12:57:00,BRIEF-Santacruz Silver agrees to sell Gavilanes project to Marlin Gold
gold,gold,2017-07-26 06:40:00,UPDATE 1-UK Stocks-Factors to watch on July 26
gold,gold,2017-07-25 22:00:00,CORRECTED-UPDATE 1-Brazil hikes mining royalties to ease budget deficit
gold,gold,2017-07-25 23:47:00,BRIEF-AMC Entertainment Holdings says Texas court rules in favor of the company
gold,gold,2017-07-26 00:12:00,UPDATE 3-Brazil hikes mining royalties to ease budget deficit
gold,gold,2017-07-25 16:40:00,UPDATE 3-Rising gold production pushes Newmont past profit estimates
gold,gold,2017-07-25 17:23:00,"UPDATE 3-Freeport stock soars 15 pct on copper prices, permit progress"
gold,gold,2017-07-26 20:08:00,BRIEF-Serengeti receives POSCO Daewoo's notification to exercise its option to fund $7 mln to advance Kwanika copper- gold project
gold,gold,2017-07-26 10:24:00,BRIEF-Torex completes US$400 mln facility to refinance project debt
gold,gold,2017-07-25 10:11:00,"BRIEF-Roxgold Inc produces 27,970 oz gold at Yaramoko in Q2"
gold,gold,2017-07-24 13:11:00,UPDATE 1-Ghana central bank cuts rates as inflation eases
gold,gold,2017-07-24 14:22:00,BRIEF-Avino Announces Q2 2017 Production Results
gold,gold,2017-07-24 14:24:00,BRIEF-Avino Q2 Silver production up by 1 percent
gold,gold,2017-07-24 20:42:00,"BRIEF-Claim Post Resources announces board appointments, establishes special committee"
gold,gold,2017-07-24 16:17:00,UPDATE 2-FDA staff raise concerns about Intellipharma's opioid painkiller
gold,gold,2017-07-24 12:51:00,"BRIEF-Brio Gold says produced 44,223 ounces of gold in Q2 of 2017"
gold,gold,2017-07-25 06:50:00,UPDATE 1-UK Stocks-Factors to watch on July 25
gold,gold,2017-07-24 11:15:00,"UPDATE 1-Philippines' Duterte warns miners: ""I will tax you to death"""
gold,gold,2017-07-25 11:03:00,UPDATE 2-Lindt & Spruengli cuts sales outlook as North America weighs
gold,gold,2017-07-23 23:43:00,"UPDATE 1-Newcrest Mining meets 2017 gold, copper output targets"
gold,gold,2017-07-21 20:22:00,"BRIEF-B2Gold sees ‍production in 2018 between 900,000 and 950,000 ounces of gold​"
gold,gold,2017-07-21 16:37:00,"BRIEF-Dynacor Gold Mines says June gold production of 6,895 oz"
gold,gold,2017-07-21 13:22:00,UPDATE 1-Acacia Mining aims resume dividend if Tanzania export ban ends
gold,gold,2017-07-20 21:08:00,BRIEF-Routemaster announces shareholder approval of royalty acquisition
gold,gold,2017-07-21 06:47:00,UPDATE 1-UK Stocks-Factors to watch on July 21
gold,gold,2017-07-20 22:54:00,UPDATE 1-U.S. taxable bond funds gather most cash since March -Lipper
gold,gold,2017-07-21 12:18:00,BRIEF-Columbus announces spin-out and Nevada drilling update
gold,gold,2017-07-20 10:45:00,BRIEF-Contact gold announces start of drilling and receipt of permits at Pony Creek
gold,gold,2017-07-20 11:33:00,BRIEF-Hunt Mining provides first half 2017 production update
gold,gold,2017-07-20 11:43:00,"BRIEF-Royal Nickel Corp says mined production for June 2017 at beta hunt averaged over 1,800 tonnes per day"
gold,gold,2017-07-20 06:07:00,"BRIEF-Caledonia Mining says it produced 12,522 ounces of gold in Q2"
gold,gold,2017-07-21 19:35:00,BRIEF-Gold Reserve issues notice of full redemption of outstanding notes
gold,gold,2017-07-21 16:18:00,UPDATE 1-Tanzania's President Magufuli turns up heat in mining dispute
gold,gold,2017-07-19 21:31:00,BRIEF-Centerra provides update on International Arbitration
gold,gold,2017-07-20 04:40:00,UPDATE 4-California wildfire explodes in size as blazes scorch U.S. West
gold,gold,2017-07-19 12:49:00,BRIEF-Otis commences drilling at Kilgore
gold,gold,2017-07-19 12:54:00,BRIEF-Sarama Resources announces government approval to transfer Bondi Gold Deposit
