mkt,ric,ric_or_isin
lse,ALFAAL.L,GB00BDHXPG30
lse,ALFAL.L,GG00BYRGPD65
lse,ALFAst.TRE,SE0000695876
lse,ALGAUpa.TRE,FR0010342329
lse,ALGILpa.TRE,FR0012819381
lse,ALGW.L,GB00BYWKBC49
lse,ALIVSDBst.TRE,SE0000382335
lse,ALKBco.TRE,DK0060027142
lse,ALKf.TRE,US0116591092
lse,ALKmi.TRE,IT0005314635
lse,ALMAhe.TRE,FI0009013114
lse,ALMDGpa.TRE,FR0010353888
lse,ALML.L,GB00BLRLH124
lse,ALMmc.TRE,ES0157097017
lse,ALMN.L,GB00B15KXN58
lse,ALNBTpa.TRE,FR0000079683
lse,ALNEVpa.TRE,FR0004032746
lse,ALOpa.TRE,FR0010220475
lse,ALPHAat.TRE,GRS015003007
lse,ALPHA.L,GB00B0P6FY18
lse,ALQD.L,LU1409136006
lse,ALRE.L,GB00B06GJT32
lse,ALRwa.TRE,PLALIOR00045
lse,ALS30pa.TRE,FR0013188844
lse,ALSf.TRE,US0200021014
lse,ALS.L,GB00BYT26M80
lse,ALTApa.TRE,FR0000033219
lse,ALT.L,GB00B0LSFV82
lse,ALTNA.L,GB00B015PT76
lse,ALTpa.TRE,FR0000034639
lse,ALUG.L,GB0000280353
lse,ALVde.TRE,DE0008404005
lse,ALVIVpa.TRE,FR0004029478
lse,ALY.L,GB0000533728
lse,ALYU.L,CH0348206266
lse,AM1he.TRE,FI4000048418
lse,AM3Apa.TRE,FR0010930636
lse,AM3Dde.TRE,DE000A111338
lse,AM6f.TRE,US03152W1099
lse,AMAGvi.TRE,AT00000AMAG3
lse,AMAMP.L,GB00B0DJNP99
lse,AMATA.L,GB00B641BB82
lse,AMBEAst.TRE,SE0009663826
lse,AMBUBco1.TRE,DK0060946788
lse,AMCf.TRE,US0126531013
lse,AMCSWG.L,FR0010871145
lse,AMCSWG.L,LU1681044993
lse,AMCWEG.L,LU1681046188
lse,AMDde.TRE,US0079031078
lse,AMEAShe.TRE,FI0009000285
lse,AMEBApa.TRE,FR0011051598
lse,AMEDA.L,GB00BZ0XVY42
lse,AMEPRA.L,LU1437018838
lse,AMER.L,GB0032087826
lse,AMGAGG.L,LU1437024729
lse,AMGas.TRE,NL0000888691
lse,AMGde.TRE,US0311621009
lse,AMGRq.L,US0235112077
lse,AMMWRD.L,LU1437016972
lse,AMNGGOV.L,LU1437016204
lse,AMNRAM.L,LU1437016543
lse,AMNX.L,IE0003073255
lse,AMO.L,GB00B013SN63
lse,AMpa.TRE,FR0000121725
lse,AMPH.L,GB00BC4F3V69
lse,AMPmi.TRE,IT0004056880
lse,AMSl.TRE,GB0004536594
lse,AMSmc.TRE,ES0109067019
lse,AMSU.L,GB0004536594
lse,AMTf.TRE,US87236Y1082
lse,AMUNpa.TRE,FR0004125920
lse,AMYT.L,GB00BDD1LS57
lse,AMZ2.L,IE00BF03XH11
lse,AMZde.TRE,US0231351067
lse,AN6f.TRE,US0327241065
lse,ANAmc.TRE,ES0125220311
lse,ANCR.L,GB0032350695
lse,ANDRvi.TRE,AT0000730007
lse,ANEA.L,GB0000365774
lse,ANG.L,GB00BF1XGQ00
lse,ANGSA.L,GB00BYWKC989
lse,ANII.L,GB0006048770
lse,ANIMmi.TRE,IT0004998065
lse,ANOTst.TRE,SE0010415281
lse,ANP.L,GB00B3NWT178
lse,ANRJ.L,FR0010930644
lse,ANSY.L,GB0002684552
lse,ANTO.L,GB0000456144
lse,ANTOl.TRE,GB0000456144
lse,ANW.L,GB0000059971
lse,ANXG.L,FR0010912568
lse,ANXG.L,LU1681038326
lse,ANXpa.TRE,FR0010892216
lse,ANXU.L,FR0010912568
lse,ANXU.L,LU1681038326
lse,AODf.TRE,US0351282068
lse,AOFde.TRE,DE0005104400
lse,AOF.L,KYG012921048
lse,AOJPco.TRE,DK0060803831
lse,AO.L,GB00BJTNFH41
lse,AOL1f.TRE,US8873173038
lse,AOl.TRE,GB00BJTNFH41
lse,AOR.L,GB0033360586
lse,AOXde.TRE,DE000A0LD2U1
lse,AP2de.TRE,US0382221051
lse,AP3f.TRE,US0091581068
lse,AP4Nf.TRE,US7672921050
lse,AP8f.TRE,US03835L1089
lse,APAf.TRE,US0374111054
lse,APAMas.TRE,LU0569974404
lse,APAX.L,GG00BWWYMV85
lse,APCde.TRE,US0378331005
lse,APCL.L,GB0000373984
lse,APEF.L,GG00B1XCHB94
lse,APEF.L,GG00BD5G6386
lse,APEF.L,GG00BFNS0161
lse,APF.L,GB0006449366
lse,APGNA.L,IE00BXC8D038
lse,APMf.TRE,NL0000238145
lse,APPSA.L,GB00BF54H884
lse,APPSmc.TRE,ES0105022000
lse,APQ.L,GG00BZ6VP173
lse,APT.L,GG00BYW5PW74
lse,APXpa.TRE,FR0010652867
lse,AQ8f.TRE,US00508Y1029
lse,AQKf.TRE,US03837J1016
lse,AQSG.L,GB00BPYP3Q26
lse,AQst.TRE,SE0000772956
lse,AR2de.TRE,US04269X1054
lse,AR4de.TRE,DE000A0JK2A8
lse,ARBB.L,GB0007922338
lse,ARCADas.TRE,NL0006237562
lse,ARC.L,GB00BDBBJZ03
lse,ARCMA.L,VGG045791016
lse,ARDN.L,GB00B15CTY44
lse,ARE.L,GB00BF0HYJ24
lse,ARGOA.L,IM00B2RDSS92
lse,ARGR.L,FK0114538241
lse,ARIX.L,GB00BD045071
lse,ARJOBst.TRE,SE0010468116
lse,ARKKk.TRE,US00214Q1040
lse,ARLde.TRE,DE0005408116
lse,ARL.L,SG9999011118
lse,ARNCk1.TRE,ARNCk1
lse,ARNR.L,GB00B085SD50
lse,AROA.L,CY0102941610
lse,AROde.TRE,DE0006275001
lse,ARSA.L,BM04521V1038
lse,ARTA.L,GB00B1L7NQ30
lse,ARTde.TRE,DE000A1K0375
lse,ARTL.L,GB00B13VDP26
lse,ARWA.L,GB00BDGTXM47
lse,ARWf.TRE,US0427351004
lse,ARWl.TRE,GB00BDGTXM47
lse,ARYNs.TRE,CH0043238366
lse,ASBE.L,GB0007395642
lse,ASCbr.TRE,BE0003856730
lse,ASCIA.L,GB0008063728
lse,ASCL.L,GB00BYM8GJ06
lse,ASCl.TRE,GB0030927254
lse,ASCR.L,GB00BZ16J374
lse,ASDV.L,IE00B9KNR336
lse,ASH.L,GB00B1KKCZ55
lse,ASHM.L,GB00B132NW22
lse,ASHR.L,LU0875160326
lse,ASIpa.TRE,FR0010204081
lse,ASITA.L,GB00BYPBD394
lse,ASIU.L,FR0010204081
lse,ASIZ.L,GB00BYPBD519
lse,ASLI.L,GB00BD9PXH49
lse,ASL.L,GB0000066554
lse,ASMas.TRE,NL0000334118
lse,ASMFde.TRE,USN070592100
lse,ASMLas.TRE,NL0010273215
lse,ASOA.L,CA05366A3029
lse,ASOS.L,GB0030927254
lse,ASPL.L,JE00B1RZDJ41
lse,ASPOhe.TRE,FI0009008072
lse,ASRNLas.TRE,NL0011872643
lse,ASSABst.TRE,SE0007100581
lse,ASTO.L,GB00B42VYZ16
lse,AT2A.L,GB00B641BB82
lse,AT2f.TRE,US0465131078
lse,AT4f.TRE,US03820C1053
lse,ATADl.TRE,US8766292051
lse,ATCas.TRE,NL0011333752
lse,ATCBas.TRE,NL0011333760
lse,ATCOAst.TRE,SE0006886750
lse,ATCOAst.TRE,SE0011166610
lse,ATCOBst.TRE,SE0006886768
lse,ATCOBst.TRE,SE0011166628
lse,ATEAol.TRE,NO0004822503
lse,ATEpa.TRE,FR0000071946
lse,ATG1Vhe.TRE,FI4000123195
lse,ATIV.L,GB00B05N8X20
lse,ATLmi.TRE,IT0003506190
lse,ATMA.L,VGG0697K1066
lse,ATM.L,GG00BD95V148
lse,ATOpa.TRE,FR0000051732
lse,ATQT.L,GB00BMJJFZ18
lse,ATRAS.L,GB0008710799
lse,ATRAVhe.TRE,FI0009006548
lse,ATRLJBst.TRE,SE0000191827
lse,ATS.L,GB0004355946
lse,ATST.L,GB00B11V7W98
lse,ATT.L,GB0003390720
lse,ATTR.L,GB0000609296
lse,ATTst.TRE,SE0007666110
lse,ATTwa.TRE,PLZATRM00012
lse,ATYM.L,CY0106002112
lse,AUAD.L,IE00BD4TY345
lse,AUCHAHs.TRE,CH0106027128
lse,AUCO.L,IE00B3CNHG25
lse,AUCOP.L,IE00B3CNHG25
lse,AUCT.L,GB00BNGMVP25
lse,AUDP.L,JE00B68GQH02
lse,AUEG.L,FR0010959692
lse,AUEG.L,LU1681045453
lse,AUEM.L,FR0010959692
lse,AUEM.L,LU1681045453
lse,AUEUAzchi.TRE,CH0106027144
lse,AUGA.L,IE00BXDZNQ90
lse,AUGB.L,JE00B3WMCJ71
lse,AUG.L,GB00B02H2F76
lse,AUGM.L,GB00BG12XV81
lse,AUIV.L,VGG550931015
lse,AUK.L,GB0000617950
lse,AUNf.TRE,CA05208W1086
lse,AUP3.L,JE00B3T7LF46
lse,AURA.L,AU000000AEE7
lse,AURT.L,GB0000633262
lse,AUSRq.L,US0605721127
lse,AUSSol.TRE,NO0010073489
lse,AUTGA.L,GB00BD37ZH08
lse,AUTOA.L,GB00BVYVFW23
lse,AUTOl.TRE,GB00BVYVFW23
lse,AUTpa.TRE,FR0010344630
lse,AUUSIs2.TRE,CH0106027193
lse,AV3f.TRE,US0536111091
lse,AVAP.L,GB00B196F554
lse,AVG.L,GB0009188797
lse,AVGOvi.TRE,SG9999014823
lse,AVGOvi.TRE,US11135F1012
lse,AVGRq.L,US05349V2097
lse,AVIOmi.TRE,IT0005119810
lse,AV.L,GB0002162385
lse,AVM.L,GB00BZBVR613
lse,AVN.L,GB00B1VCNQ84
lse,AVO.L,GB00BD6SX109
lse,AVON.L,GB0000667013
lse,AV_pa.L,GB0002114154
lse,AVPf.TRE,US0543031027
lse,AV_p.L,GB0002124963
lse,AVST.L,GB00BDD85M81
lse,AVTG.L,GB00BYYW9G87
lse,AVUf.TRE,US00773U1088
lse,AVV.L,GB00BBG9VN75
lse,AVVl.TRE,GB00BBG9VN75
lse,AWCf.TRE,US0304201033
lse,AWNf.TRE,US00751Y1064
lse,AWSG.L,IE00BDR55B48
lse,AXBKq.L,US05462W1099
lse,AXD2f.TRE,US4277461020
lse,AXFIpa.TRE,FR0011020940
lse,AXFOst.TRE,SE0006993770
lse,AXIAmc.TRE,ES0105026001
lse,AXI.L,GG00BTC2K735
lse,AXISst.TRE,SE0000672354
lse,AXM.L,GB00B06K1665
lse,AXPde.TRE,US0153511094
lse,AY1f.TRE,US0188021085
lse,AYM.L,GB0000320472
lse,AYS1f.TRE,CA80013R2063
lse,AZ5f.TRE,US0533321024
lse,AZAst.TRE,SE0000170110
lse,AZKf.TRE,US42806J1060
lse,AZLf.TRE,CA03852X1006
lse,AZMmi.TRE,IT0003261697
lse,AZN.L,GB0009895292
lse,AZNl.TRE,GB0009895292
lse,B3BNf.TRE,CA1266321084
lse,B3Of.TRE,BMG657731060
lse,B4Bde.TRE,DE000BFB0019
lse,B4S.L,BMG110261044
lse,B5Ade.TRE,DE0005168108
lse,B5Pf.TRE,US0966271043
lse,B7Imu.TRE,US09173T1088
lse,B7Uf.TRE,CA04341Y1051
lse,B8Fde.TRE,DE0006046113
lse,B9Tf.TRE,CA0557661091
lse,BA3f.TRE,US1143401024
lse,BA47l.TRE,GB0001990059
lse,BA47_p.L,GB0001990059
lse,BA69l.TRE,GB0001990612
lse,BA69_p.L,GB0001990612
lse,BAB.L,GB0009697037
lse,BABl.TRE,GB0009697037
lse,BACK.L,IE00BQT3VN15
lse,BAES.L,GB0002634946
lse,BAF.L,GB0000653112
lse,BAG.L,GB00B6XZKY75
lse,BAGl.TRE,GB00B6XZKY75
lse,BAGR.L,IL0011317216
lse,BAKKAol.TRE,FO0000000179
lse,BAKK.L,GB00BF8J3Z99
lse,BAKKl.TRE,GB00BF8J3Z99
lse,BALCOst.TRE,SE0010323998
lse,BALDBst.TRE,SE0000455057
lse,BALF.L,GB0000961622
lse,BALFp.L,GB0000978204
lse,BALTAbr.TRE,BE0974314461
lse,BAl.TRE,GB0002634946
lse,BALYOpa.TRE,FR0013258399
lse,BAMImi.TRE,IT0005218380
lse,BAMNBas.TRE,NL0000337319
lse,BAPEq.L,US0644512065
lse,BARbr.TRE,BE0003790079
lse,BARC.L,GB0031348658
lse,BARCl.TRE,GB0031348658
lse,BARV.L,GB0002631934
lse,BAS1Vhe.TRE,FI0009008403
lse,BASK.L,GB00BDZRYX75
lse,BATG.L,IE00BF0M2Z96
lse,BATS.L,GB0002875804
lse,BATSl.TRE,GB0002875804
lse,BATT.L,IE00BF0M2Z96
lse,BAVAco.TRE,DK0015998017
lse,BAWGvi.TRE,AT0000BAWAG2
lse,BAYNde.TRE,DE000BAY0017
lse,BB4f.TRE,US05566U1088
lse,BBA.L,GB00B1FP8915
lse,BBAl.TRE,GB00B1FP8915
lse,BBB.L,GB00BD5JMP10
lse,BBDbf.TRE,CA0977512007
lse,BBDBf.TRE,CA0977512007
lse,BBEUpa.TRE,FR0012805687
lse,BBGIB.L,LU0686550053
lse,BBH.L,GB00BZCNLL95
lse,BBKf.TRE,US0549371070
lse,BBNf.TRE,US09253U1088
lse,BBOXT.L,GB00BG49KP99
lse,BBpa.TRE,FR0000120966
lse,BBSN.L,GB00BF8HJ774
lse,BBVAImc.TRE,ES0105336038
lse,BBYf.TRE,US0758961009
lse,BBYl.TRE,GB0000961622
lse,BC62.L,XS0103338140
lse,BC8de.TRE,DE0005158703
lse,BCAI.L,BMG1189R1043
lse,BCA.L,GB00BP0S1D85
lse,BCAl.TRE,GB00BP0S1D85
lse,BCAP.L,GG00BYXP9G82
lse,BCAPx.L,GG00B4N1RV71
lse,BCCU.L,IE00BYYLVH00
lse,BCmi.TRE,IT0004764699
lse,BCNB.L,CA05634Q1054
lse,BCNB.L,GB00BD20C246
lse,BCOf.TRE,US0970231058
lse,BCOG.L,IE00BF0BCP69
lse,BCPls.TRE,PTBCP0AM0015
lse,BCRE.L,NL0010763611
lse,BD15l.TRE,GB0008754466
lse,BD15_p.L,GB0008754466
lse,BD90l.TRE,GB0005363675
lse,BDEV.L,GB0000811801
lse,BDEVl.TRE,GB0000811801
lse,BDRILLol.TRE,BMG1466R1088
lse,BDTde.TRE,DE0005232805
lse,BDZf.TRE,US1672501095
lse,BE4Af.TRE,US07556Q8814
lse,BEARst.TRE,SE0005466513
lse,BEE.L,GB0032273343
lse,BEEP.L,GB00B0BN1P96
lse,BEFBbr.TRE,BE0003678894
lse,BEG.L,GB00B0305S97
lse,BEIde.TRE,DE0005200000
lse,BEKBbr.TRE,BE0974258874
lse,BELAat.TRE,GRS282183003
lse,BEM.L,GB0033163287
lse,BEOte.TRE,SE0002457796
lse,BERMIBmi.TRE,FR0010446146
lse,BESIas.TRE,NL0000339760
lse,BESIas.TRE,NL0012866412
lse,BETSBst.TRE,SE0009806896
lse,BETSBst.TRE,SE0011089259
lse,BEZde.TRE,DE0005201602
lse,BEZG.L,GB00BYQ0JC66
lse,BEZl.TRE,GB00BYQ0JC66
lse,BEZQta.TRE,IL0002300114
lse,BF5Bf.TRE,US1156372096
lse,BFA.L,DE000BASF111
lse,BFFmi.TRE,IT0005244402
lse,BFITas.TRE,NL0011872650
lse,BFSAde.TRE,LU1704650164
lse,BGBIOol.TRE,NO0010650013
lse,BGEO.L,GB00B759CR16
lse,BGEO.L,GB00BF4HYT85
lse,BGEOl.TRE,GB00BF4HYT85
lse,BGFD.L,GB0000485838
lse,BGHS.L,GG00B39VMM07
lse,BGHSx.L,GG00B1FQG453
lse,BGLF.L,JE00BNCB5T53
lse,BGLP.L,JE00BNCB5T53
lse,BGNmi.TRE,IT0001031084
lse,BGO.L,GB00B0BRN552
lse,BGS.L,GB0000706274
lse,BGS.L,GB00BFXYH242
lse,BGWf.TRE,US0997241064
lse,BHGG.L,GG00B2QQPT96
lse,BHGGu.L,GG00B2QQPS89
lse,BHGst.TRE,SE0010948588
lse,BHMG.L,GG00B1NP5142
lse,BHMGu.L,GG00B1NPGV15
lse,BHNf.TRE,CA07987C1059
lse,BHPf.TRE,US0886061086
lse,BHRD.L,GB00BT6SJV45
lse,BHWwa.TRE,PLBH00000012
lse,BIDUvi.TRE,US0567521085
lse,BIFF.L,GB00BD8DR117
lse,BIGT.L,IE00BF0H7608
lse,BIJde.TRE,DE0005229504
lse,BILBI.L,GB00BV9GHQ09
lse,BILD.L,LU1633261679
lse,BILIAst.TRE,SE0009921588
lse,BILLst.TRE,SE0000862997
lse,BILN.L,GB0000332667
lse,BIMst.TRE,SE0009382906
lse,BINCKas.TRE,NL0000335578
lse,BIO3de.TRE,DE0005227235
lse,BIOABst.TRE,SE0010323311
lse,BIOBVhe.TRE,FI0009005482
lse,BIOde.TRE,DE0005227201
lse,BIOGl.TRE,GB0000385517
lse,BIOGW.L,GB0000385517
lse,BIOM.L,GB00B9Z1M820
lse,BIONs.TRE,CH0038389992
lse,BIOQ.L,GB0004992003
lse,BIOXpa.TRE,FR0013280286
lse,BIRG.L,IE00BD1RP616
lse,BISI.L,GB0001012045
lse,BITTIhe.TRE,FI0009007264
lse,BK2f.TRE,US1184401065
lse,BKGH.L,GB00B02L3W35
lse,BKIAmc.TRE,ES0113307062
lse,BKICl.TRE,IE0000730808
lse,BKIR_u.L,IE0000730808
lse,BKNf.TRE,CA0641491075
lse,BKSB.L,GB00BZ0X8W18
lse,BKTmc.TRE,ES0113679I37
lse,BKY.L,AU000000BKY0
lse,BL8f.TRE,US0584981064
lse,BLBDq.L,US0936881095
lse,BLEf.TRE,US09609G1004
lse,BLEY.L,GB00B6SCF932
lse,BLND.L,GB0001367019
lse,BLNDl.TRE,GB0001367019
lse,BLOC.L,GB00BYX8HX04
lse,BLOK.L,IE00BF5DXP42
lse,BLP.L,GB0005327076
lse,BLPU.L,GB0033147751
lse,BLQAde.TRE,US09247X1019
lse,BLTGB.L,GB00B06GNN57
lse,BLT.L,GB0000566504
lse,BLTl.TRE,GB0000566504
lse,BLUS.L,GB00B02SSZ25
lse,BLVB.L,GB00B4QY1P51
lse,BLVN.L,GB00B04PYL99
lse,BMAOq.L,US0637462005
lse,BMAXst.TRE,SE0003303627
lse,BMEB.L,LU1072616219
lse,BMEDmi.TRE,IT0004776628
lse,BMEl.TRE,LU1072616219
lse,BMEmc.TRE,ES0115056139
lse,BMIf.TRE,US0556301077
lse,BMKB.L,GB00BGHPT808
lse,BMNB.L,GG00B4TM3943
lse,BMPSmi.TRE,IT0005218752
lse,BMRB.L,GB00BWV0F181
lse,BMRNvi.TRE,US09061G1013
lse,BMT.L,GB0001185056
lse,BMTt.L,GB0001185270
lse,BMV.L,VGG118701058
lse,BMW3de.TRE,DE0005190037
lse,BMWde.TRE,DE0005190003
lse,BN9f.TRE,US0640581007
lse,BNKEpa.TRE,FR0011645647
lse,BNKpa.TRE,FR0010345371
lse,BNKR.L,GB0000767003
lse,BNKS.L,IE00BD3V0B10
lse,BNNde.TRE,DE0005203947
lse,BNpa.TRE,FR0000120644
lse,BNPpa.TRE,FR0000131104
lse,BNRB.L,GB00BYQ5L258
lse,BNRde.TRE,DE000A1DAHH0
lse,BNSmi.TRE,IT0001389631
lse,BNZL.L,GB00B0744B38
lse,BNZLl.TRE,GB00B0744B38
lse,BO9f.TRE,US1011211018
lse,BOCH.L,IE00BD5B1Y92
lse,BODP.L,GB00B5TFC825
lse,BOEB.L,US0970231058
lse,BOIL.L,GB00B01QGH57
lse,BOIpa.TRE,FR0000061129
lse,BOKAas.TRE,NL0000852580
lse,BOK.L,GB00B01TND91
lse,BOKU.L,USU7744C1063
lse,BOLpa.TRE,FR0000039299
lse,BOLst1.TRE,SE0011088665
lse,BOLst.TRE,SE0000869646
lse,BOLst.TRE,SE0011088665
lse,BONAVBst.TRE,SE0008091581
lse,BONB.L,GB00BF8H6F45
lse,BONEXst.TRE,SE0009858152
lse,BOOH.L,JE00BG6L7297
lse,BOOKvi.TRE,US09857L1089
lse,BOOl.TRE,JE00BG6L7297
lse,BOOMA.L,JE00B5NFKB77
lse,BOOT.L,GB0001110096
lse,BOOZTst.TRE,SE0009888738
lse,BOSSde.TRE,DE000A1PHFF7
lse,BOTB.L,GB00B16S3505
lse,BOTHEbr.TRE,BE0974280126
lse,BOWL.L,GB00BD0NVK62
lse,BOXf.TRE,US0758871091
lse,BOX.L,GB00B1DWH640
lse,BOY.L,GB00B3FLWH99
lse,BP0f.TRE,US08579W1036
lse,BP2Nf.TRE,US84842R4039
lse,BPCB.L,IM00B3NTV894
lse,BPCf.TRE,US09072X1019
lse,BPCRc.L,GB00BDRNW621
lse,BPCR.L,GB00BDGKMY29
lse,BPEmi.TRE,IT0000066123
lse,BPIls.TRE,PTBPI0AM0004
lse,BP.L,GB0007980591
lse,BPl.TRE,GB0007980591
lse,BPM.L,GB00B0XLRJ79
lse,BPOSTbr.TRE,BE0974268972
lse,BP_pb.L,GB0001385474
lse,BP_p.L,GB0001385250
lse,BPSOmi.TRE,IT0000784196
lse,BPXf.TRE,US0794811077
lse,BR02f.TRE,CA22889L1031
lse,BRAVst.TRE,SE0007491303
lse,BRBY.L,GB0031743007
lse,BRBYl.TRE,GB0031743007
lse,BRCI.L,GB00B0N8MF98
lse,BRDbx.TRE,ROBRDBACNOR2
lse,BRD.L,GB00B84H1764
lse,BRDY.L,GB00B0188P35
lse,BRECf.TRE,US0594603039
lse,BREE.L,JE00B2419D89
lse,BREEl.TRE,JE00B2419D89
lse,BREmi.TRE,IT0005252728
lse,BREM.L,BREM
lse,BREpa.TRE,FR0010345389
lse,BRFI.L,GB00B3SXM832
lse,BRGE.L,GB00B01RDH75
lse,BRGol.TRE,NO0010657505
lse,BRHde.TRE,US0846701086
lse,BRH.L,GB00B13XV322
lse,BRIC.L,IE00B1W57M07
lse,BRIGB.L,GB0030961691
lse,BRK.L,GB00B067N833
lse,BRLA.L,GB0005058408
lse,BRMde.TRE,US1101221083
lse,BRMD.L,GB0030028103
lse,BRMS.L,GB0000600931
lse,BRNA.L,GB00B7W0XJ61
lse,BRND.L,IE00BVFZGD11
lse,BRNLas.TRE,NL0010776944
lse,BRNT.L,JE00B78CGV99
lse,BROCf.TRE,US10922N1037
lse,BRR2f.TRE,CA37518K1021
lse,BRSC.L,GB0006436108
lse,BRT3.L,CH0348206142
lse,BRTG.L,CH0348206134
lse,BRTU.L,CH0348206126
lse,BRW.L,GB0001765816
lse,BRWl.TRE,GB0001765816
lse,BRWM.L,GB0005774855
lse,BRYNde.TRE,US0846707026
lse,BRZ.L,LU1437024992
lse,BS3TYL.L,IE00BKT09032
lse,BS5f.TRE,US09058M1036
lse,BSC.L,GB0005001796
lse,BSDB.L,IL0010830219
lse,BSDKf.TRE,US05964H1059
lse,BSE.L,AU000000BSE5
lse,BSIF.L,GG00BB0RDB98
lse,BSLde.TRE,DE0005102008
lse,BSRf.TRE,CA38149E1016
lse,BSRT.L,GG00B6686L20
lse,BSTH.L,GB00B08F4599
lse,BST.L,GB00BZ1B7619
lse,BSUf.TRE,US0556221044
lse,BSV.L,GB0001403152
lse,BSXf.TRE,US1011371077
lse,BSXpa.TRE,FR0010424135
lse,BT3f.TRE,US09066L1052
lse,BTAl.TRE,GB0030913577
lse,BTEC.L,IE00BYXG2H39
lse,BTEE.L,IE00BDZVHG35
lse,BTEK.L,IE00BYXG2H39
lse,BTEM.L,GB0001335081
lse,BTG.L,GB0001001592
lse,BTGLD.L,IE00BVFZGK87
lse,BTGl.TRE,GB0001001592
lse,BT.L,GB0030913577
lse,BTP1Smi.TRE,LU1523098561
lse,BTPSpa.TRE,FR0011023621
lse,BTQAf.TRE,US05577E1010
lse,BTW_pa.L,GB0001257988
lse,BU3f.TRE,BMG169621056
lse,BUCK.L,FR0013235256
lse,BUIL.L,LU1633261679
lse,BULL.L,GB00B15KXX56
lse,BULLst.TRE,SE0001342395
lse,BULPX.L,GB00B15KXX56
lse,BULTENst.TRE,SE0003849223
lse,BUNSpa.TRE,LU1523099700
lse,BUOY.L,LU1571051751
lse,BUPpa.TRE,FR0013284080
lse,BURF.L,GG00B4L84979
lse,BUT.L,GB0001490001
lse,BUYB.L,IE00BLSNMW37
lse,BUYf.TRE,US0865161014
lse,BVAB.L,ES0113211835
lse,BVBde.TRE,DE0005493092
lse,BVC.L,IL0010849045
lse,BVFf.TRE,CA91911K1021
lse,BVIC.L,GB00B0N8QD54
lse,BVICl.TRE,GB00B0N8QD54
lse,BVIpa.TRE,FR0006174348
lse,BVS.L,GB0001859296
lse,BVXP.L,GB00B4QVDF07
lse,BWLPGol.TRE,BMG173841013
lse,BWNG.L,GB00B1P6ZR11
lse,BWNGl.TRE,GB00B1P6ZR11
lse,BWOl.TRE,ZAE000026639
lse,BWOol.TRE,BMG1738J1247
lse,BWOvi.TRE,AT00BUWOG001
lse,BWSPf.TRE,CA37958L1076
lse,BWS_p.L,GB0000510205
lse,BWY.L,GB0000904986
lse,BWYl.TRE,GB0000904986
lse,BX4pa.TRE,FR0010411884
lse,BXPf.TRE,BMG053841059
lse,BXPq.L,US0885792061
lse,BXXpa.TRE,FR0010424143
lse,BY6Af.TRE,US05606L1008
lse,BY6f.TRE,CNE100000296
lse,BYBG.L,LU1681048556
lse,BYBq.L,US12431A1016
lse,BYBU.L,LU1681048556
lse,BYG.L,GB0002869419
lse,BYGl.TRE,GB0002869419
lse,BYOT.L,GB00B0999995
lse,BYW6de.TRE,DE0005194062
lse,BZ9f.TRE,US0995021062
lse,BZF1f.TRE,US9285634021
lse,BZM.L,JE00B3N0SJ29
lse,BZT.L,GB00B1CKQD97
lse,BZUmi.TRE,IT0001347308
lse,BZWwa.TRE,PLBZ00000044
lse,BZZf.TRE,CA0636711016
lse,C001de1.TRE,LU0378438732
lse,C004de.TRE,LU0603940916
lse,C005de.TRE,LU0603942888
lse,C007de.TRE,LU1033693638
lse,C010de.TRE,LU0378437502
lse,C012de.TRE,LU0488316133
lse,C020de.TRE,LU0378453376
lse,C050de.TRE,LU0378434079
lse,C060de.TRE,LU0378434582
lse,C063de.TRE,LU0378435472
lse,C065de.TRE,LU0378435639
lse,C067de.TRE,LU0378435803
lse,C070de.TRE,LU0378436108
lse,C090de.TRE,LU0419741177
lse,C099de.TRE,LU1275255799
lse,C0If.TRE,US23257D1037
lse,C10pa.TRE,FR0010754143
lse,C128de.TRE,LU0675401409
lse,C13pa.TRE,FR0010754135
lse,C1Y.L,GB0001751915
lse,C21.L,GB0008866310
lse,C25f.TRE,US0906721065
lse,C2Gf.TRE,US12508E1010
lse,C2U1f.TRE,CA2340672054
lse,C2Upa.TRE,FR0010791194
lse,C33pa.TRE,FR0010754168
lse,C3Mpa.TRE,FR0010754200
lse,C3U.L,GB0001953156
lse,C40pa1.TRE,FR0007080973
lse,C47f.TRE,US21240D1072
lse,C4Ff.TRE,US1252691001
lse,C4XD.L,GB00BQQ2RV18
lse,C50pa.TRE,FR0010654913
lse,C52f.TRE,US1940141062
lse,C53pa.TRE,FR0010754176
lse,C5Epa.TRE,FR0010790980
lse,C5Lpa.TRE,FR0010756072
lse,C5N1f.TRE,US16949H2013
lse,C5Sf.TRE,US1248572026
lse,C5Spa.TRE,FR0010757781
lse,C64f.TRE,US16411Q1013
lse,C67f.TRE,US12503M1080
lse,C6Epa.TRE,FR0010791004
lse,C6Yf.TRE,US14309L1026
lse,C73pa.TRE,FR0010754184
lse,C83f.TRE,US13462K1097
lse,C8M.L,FR0010791137
lse,C9Ff.TRE,US1696561059
lse,CA3f.TRE,US2003401070
lse,CABC.L,GB00B0D47T64
lse,CABKmc.TRE,ES0140609019
lse,CACMpa.TRE,FR0011041334
lse,CACpa.TRE,FR0007052782
lse,CACX.L,FR0007052782
lse,CADP.L,GB00B12WC938
lse,CAFmc.TRE,ES0121975009
lse,CAFpa.TRE,FR0000045528
